"","0%","5%","10%","15%","20%","25%","30%","35%","40%","45%","50%","55%","60%","65%","70%","75%","80%","85%","90%","95%","100%"
"32968282_JasonMoffat_Nature_2020_MC38-OVA_OT-I_B_Coculture-T_COAD",-2.2753,-0.4667275,-0.2974,-0.2220175,-0.17101,-0.1322475,-0.101265,-0.07413,-0.048519,-0.02559025,-0.00412325,0.01702425,0.0376100000000001,0.0585465,0.080007,0.1019275,0.12575,0.1520325,0.18644,0.23747,1.0699
"32968282_JasonMoffat_Nature_2020_MC38-OVA_OT-I_C_Coculture-T_COAD",-2.2771,-0.4857,-0.30244,-0.220315,-0.16712,-0.127145,-0.0958134999999999,-0.06831175,-0.044142,-0.02232375,-0.0010091,0.0199335,0.0396560000000001,0.058673,0.0783465,0.09963375,0.1237,0.149985,0.18304,0.23416,1.8369
"32968282_JasonMoffat_Nature_2020_Renca-HA_CL4_A_Coculture-T_KIRC",-2.0179,-0.09952165,-0.0667281,-0.0511039,-0.0398048,-0.03147425,-0.0241846,-0.01755845,-0.0117748,-0.005965245,-0.00043437,0.005314725,0.010687,0.01709235,0.0234681,0.03049525,0.038684,0.0484967,0.0619727,0.0859313000000001,1.0677
"32968282_JasonMoffat_Nature_2020_Renca-HA_CL4_B_Coculture-T_KIRC",-1.8937,-0.1059375,-0.0712705,-0.0540195,-0.042269,-0.0332985,-0.025502,-0.0189345,-0.012329,-0.0061537,-0.000495105,0.005747075,0.012145,0.0180805,0.0249615,0.03283675,0.041851,0.0535175,0.0687885,0.099628,0.9632
"32968282_JasonMoffat_Nature_2020_Renca-HA_CL4_C_Coculture-T_KIRC",-1.4811,-0.1056625,-0.0725849,-0.0555198,-0.043439,-0.0342315,-0.0264559,-0.01945295,-0.0127828,-0.006677235,-0.00083429,0.005241325,0.011686,0.01809295,0.0248459,0.0329675,0.0423502,0.0541423,0.0696942,0.0982757500000002,0.8865
"33271120_JonathanWYewdell_Immunity_2021_BJAB_MHCI_r1_Sorting_DLBCL",-13.039,-3.49209,-2.14909,-1.533735,-1.15098,-0.8731875,-0.637538999999999,-0.4293735,-0.2543,-0.10816,-0.10816,0.0588856000000001,0.250100000000001,0.456966,0.701183,0.97748,1.39696,2.07835,3.04128,4.12216,11.041
"33271120_JonathanWYewdell_Immunity_2021_BJAB_MHCI_r2_Sorting_DLBCL",-14.03,-2.804375,-1.7959,-1.342755,-1.04882,-0.7954475,-0.589835999999999,-0.408426,-0.248002,-0.098199,-0.075576,0.0822541500000002,0.254804,0.4608175,0.678385,0.93677,1.28426,1.80987,2.63124,3.804325,10.613
"33271120_JonathanWYewdell_Immunity_2021_HBL1_MHCI_r1_Sorting_DLBCL",-13.254,-2.8423,-1.91064,-1.4153,-1.09586,-0.85379,-0.641262,-0.4425325,-0.261166,-0.22507,-0.070917,0.1083775,0.307160000000001,0.525496,0.758208,1.080725,1.50908,2.174985,3.0027,4.11326,10.309
"33271120_JonathanWYewdell_Immunity_2021_HBL1_MHCI_r2_Sorting_DLBCL",-14.375,-2.65108,-1.73765,-1.31577,-1.01442,-0.7821625,-0.590582,-0.407227,-0.231504,-0.17578,-0.0432185,0.130561,0.328514,0.55903,0.830703,1.1886,1.70768,2.426925,3.25321,4.27599,10.396
"33271120_JonathanWYewdell_Immunity_2021_SUDHL5_MHCI_r1_Sorting_DLBCL",-13.194,-4.434785,-2.7461,-1.9654,-1.54796,-1.204075,-0.896367,-0.6176695,-0.4653,-0.4653,-0.43606,-0.148090499999999,0.207708,0.685086499999999,1.5348,2.3584,2.9724,3.52104,4.25847,6.313195,10.975
"33271120_JonathanWYewdell_Immunity_2021_SUDHL5_MHCI_r2_Sorting_DLBCL",-11.164,-3.920065,-2.64958,-1.76955,-1.29738,-0.986165,-0.718524,-0.4915775,-0.280546,-0.0838757499999996,-0.058757,0.0575552500000002,0.272338,0.508636,0.777525,1.076375,1.54898,2.2751,3.20859,4.37772,11.774
"33271120_JonathanWYewdell_Immunity_2021_TMD8_MHCI_r1_Sorting_DLBCL",-9.4786,-3.043035,-1.96705,-1.471525,-1.13908,-0.8888225,-0.68903,-0.469874,-0.27951,-0.092039,0.027295,0.240608,0.434250000000001,0.6738425,0.96062,1.3,1.74288,2.31018,2.97591,3.940735,7.7889
"33271120_JonathanWYewdell_Immunity_2021_TMD8_MHCI_r2_Sorting_DLBCL",-10.158,-2.51404,-1.77088,-1.36727,-1.07306,-0.84424,-0.651832,-0.462146,-0.281118,-0.112843,0.021928,0.190896,0.367682000000001,0.550505,0.752357000000001,1.00305,1.31134,1.70677,2.27604,3.114475,7.8021
"33497609_RobertTManguso_Immunity_2021_Renca_aPD1+aCTLA4_Invivo_KIRC",-1.3527,-0.2291575,-0.11988,-0.0763495,-0.055995,-0.04235475,-0.0318105,-0.02220275,-0.012817,-0.0045617,0.0030729,0.00993125,0.0172040000000001,0.024296,0.0307015,0.03817975,0.04792,0.0576947500000001,0.0693575,0.09062825,0.23896
